

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
031.795  000.640  000.258: require('onedark.colors')
032.016  000.208  000.208: require('onedark.util')
032.235  002.876  002.029: require('onedark.highlights')
035.934  000.302  000.302: require('onedark.terminal')
035.959  008.214  004.672: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/onedark.nvim/colors/onedark.lua
036.037  000.039  000.039: require('vim.keymap')
037.160  000.183  000.183: require('lualine_require')
037.562  001.422  001.239: require('lualine')
039.844  000.119  000.119: require('lualine.utils.mode')
043.263  000.105  000.105: require('Comment')
043.338  000.070  000.070: require('Comment.config')
044.216  000.248  000.248: require('Comment.ft')
044.224  000.583  000.335: require('Comment.utils')
044.430  000.204  000.204: require('Comment.opfunc')
044.562  000.128  000.128: require('Comment.extra')
044.567  001.226  000.311: require('Comment.api')
045.905  000.347  000.347: require('indent_blankline/utils')
045.910  001.049  000.702: require('indent_blankline')
046.796  000.227  000.227: require('gitsigns.async')
046.900  000.100  000.100: require('gitsigns.status')
047.547  000.144  000.144: require('gitsigns.debug')
047.732  000.182  000.182: require('gitsigns.util')
047.937  000.092  000.092: require('gitsigns.uv')
047.941  000.206  000.113: require('gitsigns.subprocess')
048.610  000.052  000.052: require('gitsigns.message')
048.621  000.349  000.297: require('gitsigns.config')
048.665  000.042  000.042: require('gitsigns.signs.base')
048.668  000.452  000.061: require('gitsigns.signs')
048.673  000.730  000.278: require('gitsigns.hunks')
048.682  001.779  000.518: require('gitsigns.git')
049.147  000.086  000.086: require('gitsigns.cache')
049.224  000.073  000.073: require('gitsigns.debounce')
049.278  000.051  000.051: require('gitsigns.diff')
049.290  000.607  000.396: require('gitsigns.manager')
049.479  000.187  000.187: require('gitsigns.highlight')
049.488  003.521  000.621: require('gitsigns')
050.125  000.167  000.167: require('gitsigns.signs.vimfn')
051.068  000.138  000.138: require('vim.inspect')
051.470  000.138  000.138: require('telescope._extensions')
051.475  000.326  000.188: require('telescope')
052.836  000.232  000.232: require('plenary.bit')
052.951  000.111  000.111: require('plenary.functional')
052.984  000.024  000.024: require('ffi')
052.995  000.962  000.595: require('plenary.path')
053.025  001.189  000.227: require('plenary.strings')
053.116  000.089  000.089: require('telescope.deprecated')
053.862  000.283  000.283: require('plenary.log')
053.881  000.381  000.099: require('telescope.log')
054.703  000.424  000.424: require('plenary.job')
054.820  000.114  000.114: require('telescope.state')
054.827  000.944  000.406: require('telescope.utils')
054.834  001.716  000.391: require('telescope.sorters')
054.995  000.007  000.007: require('vim.F')
056.568  005.091  002.091: require('telescope.config')
058.880  000.100  000.100: require('plenary.tbl')
058.885  000.270  000.170: require('plenary.vararg.rotate')
058.886  000.338  000.068: require('plenary.vararg')
058.981  000.093  000.093: require('plenary.errors')
058.989  000.598  000.167: require('plenary.async.async')
059.141  000.151  000.151: require('plenary.async.structs')
059.158  000.945  000.196: require('plenary.async.control')
060.548  000.214  000.214: require('plenary.window.border')
060.623  000.072  000.072: require('plenary.window')
060.697  000.072  000.072: require('plenary.popup.utils')
060.700  000.627  000.268: require('plenary.popup')
060.823  000.121  000.121: require('telescope.pickers.scroller')
060.914  000.090  000.090: require('telescope.actions.state')
061.056  000.140  000.140: require('telescope.actions.utils')
061.389  000.165  000.165: require('telescope.actions.mt')
061.402  000.344  000.179: require('telescope.actions.set')
061.724  000.178  000.178: require('telescope.config.resolve')
061.727  000.324  000.146: require('telescope.pickers.entry_display')
061.825  000.096  000.096: require('telescope.from_entry')
061.924  002.764  001.023: require('telescope.actions')
062.761  000.663  000.663: require('telescope.make_entry')
063.098  000.111  000.111: require('plenary.async.util')
063.100  000.176  000.065: require('plenary.async.tests')
063.102  000.254  000.078: require('plenary.async')
063.104  000.340  000.086: require('telescope.finders.async_static_finder')
063.470  000.083  000.083: require('plenary.class')
063.480  000.277  000.194: require('telescope._')
063.482  000.377  000.100: require('telescope.finders.async_oneshot_finder')
063.574  000.091  000.091: require('telescope.finders.async_job_finder')
063.578  001.652  000.182: require('telescope.finders')
064.425  000.141  000.141: require('telescope.debounce')
064.614  000.186  000.186: require('telescope.mappings')
064.741  000.125  000.125: require('telescope.pickers.highlights')
064.822  000.079  000.079: require('telescope.pickers.window')
065.096  000.132  000.132: require('telescope.algos.linked_list')
065.099  000.275  000.143: require('telescope.entry_manager')
065.185  000.085  000.085: require('telescope.pickers.multi')
065.197  001.618  000.727: require('telescope.pickers')
065.211  007.338  000.358: require('telescope.builtin.__lsp')
065.222  007.600  000.262: require('telescope.builtin')
066.192  000.087  000.087: require('vim.treesitter.language')
066.200  000.407  000.320: require('vim.treesitter.query')
067.506  000.258  000.258: require('vim.treesitter.languagetree')
067.542  000.480  000.223: require('vim.treesitter')
067.737  001.156  000.676: require('nvim-treesitter.parsers')
067.903  000.164  000.164: require('nvim-treesitter.utils')
067.914  001.585  000.264: require('nvim-treesitter.ts_utils')
067.921  001.719  000.134: require('nvim-treesitter.tsrange')
067.997  000.074  000.074: require('nvim-treesitter.caching')
068.010  002.441  000.241: require('nvim-treesitter.query')
068.029  002.752  000.310: require('nvim-treesitter.configs')
068.674  000.148  000.148: require('nvim-treesitter.info')
068.876  000.199  000.199: require('nvim-treesitter.shell_command_selectors')
068.899  000.835  000.488: require('nvim-treesitter.install')
070.867  001.045  001.045: require('vim.diagnostic')
071.129  000.064  000.064: require('mason-core.path')
071.137  000.142  000.078: require('mason.settings')
071.424  000.125  000.125: require('mason-core.functional')
071.593  000.051  000.051: require('mason-core.functional.data')
071.617  000.182  000.130: require('mason-core.functional.function')
071.695  000.070  000.070: require('mason-core.functional.relation')
071.761  000.061  000.061: require('mason-core.functional.logic')
071.776  000.637  000.200: require('mason-core.platform')
071.777  000.845  000.066: require('mason')
072.102  000.170  000.170: require('mason-core.functional.list')
072.116  000.329  000.159: require('mason.api.command')
072.384  000.153  000.153: require('mason-core.log')
072.387  000.264  000.111: require('mason-lspconfig')
072.433  000.044  000.044: require('mason-lspconfig.settings')
072.599  000.040  000.040: require('mason-core.notify')
072.603  000.165  000.124: require('mason-lspconfig.lspconfig_hook')
074.523  000.173  000.173: require('vim.lsp.log')
075.111  000.585  000.585: require('vim.lsp.protocol')
076.113  000.234  000.234: require('vim.lsp._snippet')
076.235  000.119  000.119: require('vim.highlight')
076.245  001.132  000.779: require('vim.lsp.util')
076.253  002.176  000.286: require('vim.lsp.handlers')
076.571  000.317  000.317: require('vim.lsp.rpc')
076.740  000.167  000.167: require('vim.lsp.sync')
077.136  000.393  000.393: require('vim.lsp.buf')
077.280  000.142  000.142: require('vim.lsp.diagnostic')
077.449  000.167  000.167: require('vim.lsp.codelens')
077.472  004.447  001.084: require('vim.lsp')
077.492  004.888  000.441: require('lspconfig.util')
077.640  000.068  000.068: require('mason-core.functional.table')
077.677  000.184  000.116: require('mason-lspconfig.mappings.server')
077.971  000.124  000.124: require('mason-core.async')
078.028  000.055  000.055: require('mason-core.async.uv')
078.033  000.275  000.096: require('mason-core.fs')
078.098  000.065  000.065: require('mason-core.optional')
078.157  000.057  000.057: require('mason-core.EventEmitter')
078.288  000.129  000.129: require('mason-registry.index')
078.294  000.615  000.089: require('mason-registry')
078.328  000.032  000.032: require('mason-lspconfig.server_config_extensions')
078.495  000.165  000.165: require('lspconfig.configs')
078.567  000.071  000.071: require('lspconfig.server_configurations.omnisharp')
078.664  000.054  000.054: require('mason-lspconfig.ensure_installed')
078.986  000.090  000.090: require('mason-core.result')
079.369  000.140  000.140: require('mason-core.process')
079.425  000.285  000.145: require('mason-core.spawn')
079.519  000.091  000.091: require('mason-core.receipt')
079.601  000.078  000.078: require('mason-core.functional.string')
079.631  000.643  000.189: require('mason-core.installer.context')
079.703  000.070  000.070: require('mason-core.installer.linker')
079.768  000.063  000.063: require('mason-core.async.control')
079.771  000.989  000.122: require('mason-core.installer')
079.900  000.128  000.128: require('mason-core.installer.handle')
080.289  000.075  000.075: require('mason-core.managers.powershell')
080.292  000.165  000.090: require('mason-core.fetch')
080.293  000.204  000.039: require('mason-core.managers.cargo.client')
080.522  000.117  000.117: require('mason-core.managers.std')
080.665  000.062  000.062: require('mason-core.providers')
080.672  000.148  000.086: require('mason-core.managers.github.client')
080.676  000.382  000.117: require('mason-core.managers.github')
080.686  000.719  000.133: require('mason-core.managers.cargo')
080.818  000.131  000.131: require('mason-core.managers.composer')
080.939  000.120  000.120: require('mason-core.managers.gem')
081.015  000.074  000.074: require('mason-core.managers.git')
081.141  000.124  000.124: require('mason-core.managers.go')
081.284  000.141  000.141: require('mason-core.managers.luarocks')
081.396  000.110  000.110: require('mason-core.managers.npm')
081.533  000.135  000.135: require('mason-core.managers.pip3')
081.537  001.635  000.081: require('mason-core.package.version-check')
081.541  002.875  000.123: require('mason-core.package')
081.660  000.113  000.113: require('mason-registry.clangd')
081.774  000.055  000.055: require('mason-registry.pyright')
081.854  000.049  000.049: require('mason-registry.typescript-language-server')
081.959  000.066  000.066: require('mason-registry.lua-language-server')
082.039  000.065  000.065: require('mason-registry.gopls')
082.202  000.045  000.045: require('mason-core.functional.number')
082.216  000.174  000.129: require('mason-lspconfig.api.command')
082.455  000.077  000.077: require('cmp_nvim_lsp.source')
082.458  000.161  000.084: require('cmp_nvim_lsp')
082.516  000.055  000.055: require('lspconfig')
082.587  000.069  000.069: require('lspconfig.server_configurations.clangd')
082.917  000.072  000.072: require('lspconfig.server_configurations.pyright')
083.209  000.062  000.062: require('lspconfig.server_configurations.tsserver')
083.513  000.070  000.070: require('lspconfig.server_configurations.sumneko_lua')
083.753  000.052  000.052: require('lspconfig.server_configurations.gopls')
084.288  000.119  000.119: require('fidget.log')
084.294  000.370  000.252: require('fidget')
084.385  000.086  000.086: require('fidget.spinners')
085.116  000.047  000.047: require('cmp.utils.debug')
085.306  000.088  000.088: require('cmp.utils.char')
085.310  000.192  000.104: require('cmp.utils.str')
085.359  000.048  000.048: require('cmp.utils.pattern')
085.705  000.120  000.120: require('cmp.utils.misc')
085.762  000.054  000.054: require('cmp.utils.buffer')
085.837  000.074  000.074: require('cmp.utils.api')
085.841  000.407  000.160: require('cmp.utils.keymap')
085.843  000.482  000.075: require('cmp.utils.feedkeys')
085.937  000.093  000.093: require('cmp.utils.async')
086.101  000.049  000.049: require('cmp.types.cmp')
086.251  000.148  000.148: require('cmp.types.lsp')
086.291  000.038  000.038: require('cmp.types.vim')
086.293  000.279  000.044: require('cmp.types')
086.345  000.051  000.051: require('cmp.utils.cache')
086.347  000.408  000.079: require('cmp.context')
086.780  000.114  000.114: require('cmp.config.mapping')
087.038  000.171  000.171: require('cmp.config.compare')
087.040  000.257  000.087: require('cmp.config.default')
087.053  000.514  000.143: require('cmp.config')
087.517  000.137  000.137: require('cmp.matcher')
087.522  000.468  000.331: require('cmp.entry')
087.526  001.178  000.195: require('cmp.source')
087.745  000.068  000.068: require('cmp.utils.event')
088.067  000.207  000.207: require('cmp.utils.window')
088.070  000.323  000.116: require('cmp.view.docs_view')
088.420  000.068  000.068: require('cmp.utils.autocmd')
088.427  000.356  000.288: require('cmp.view.custom_entries_view')
088.610  000.182  000.182: require('cmp.view.wildmenu_entries_view')
088.744  000.132  000.132: require('cmp.view.native_entries_view')
088.844  000.099  000.099: require('cmp.view.ghost_text_view')
088.853  001.326  000.167: require('cmp.view')
088.901  004.117  000.343: require('cmp.core')
089.017  000.048  000.048: require('cmp.config.sources')
089.066  000.047  000.047: require('cmp.config.window')
089.105  004.515  000.304: require('cmp')
090.082  000.030  000.030: require('luasnip.session')
090.365  000.281  000.281: require('luasnip.util.util')
090.398  000.031  000.031: require('luasnip.util.types')
090.553  000.073  000.073: require('luasnip.util.ext_opts')
090.557  000.157  000.084: require('luasnip.nodes.util')
090.586  000.028  000.028: require('luasnip.util.events')
090.595  000.699  000.172: require('luasnip.nodes.node')
090.773  000.046  000.046: require('luasnip.util.extend_decorator')
090.779  000.182  000.136: require('luasnip.nodes.insertNode')
090.831  000.051  000.051: require('luasnip.nodes.textNode')
090.927  000.095  000.095: require('luasnip.util.mark')
091.218  000.198  000.198: require('luasnip.util._builtin_vars')
091.303  000.374  000.175: require('luasnip.util.environ')
091.378  000.073  000.073: require('luasnip.util.pattern_tokenizer')
091.428  000.048  000.048: require('luasnip.util.dict')
091.570  000.141  000.141: require('luasnip.session.snippet_collection')
091.627  002.196  000.534: require('luasnip.nodes.snippet')
091.757  000.047  000.047: require('luasnip.loaders._caches')
091.850  000.090  000.090: require('luasnip.util.path')
091.874  000.244  000.107: require('luasnip.loaders')
091.962  000.083  000.083: require('luasnip.util.log')
092.080  000.109  000.109: require('luasnip.nodes.functionNode')
092.278  000.196  000.196: require('luasnip.nodes.choiceNode')
092.450  000.170  000.170: require('luasnip.nodes.dynamicNode')
092.600  000.148  000.148: require('luasnip.nodes.restoreNode')
092.959  000.084  000.084: require('luasnip.util.parser.neovim_ast')
093.237  000.069  000.069: require('luasnip.util.directed_graph')
093.243  000.560  000.406: require('luasnip.util.parser.ast_utils')
093.434  000.044  000.044: require('luasnip.util.functions')
093.439  000.195  000.150: require('luasnip.util.parser.ast_parser')
093.668  000.227  000.227: require('luasnip.util.parser.neovim_parser')
093.742  000.072  000.072: require('luasnip.util.str')
093.748  001.145  000.090: require('luasnip.util.parser')
093.920  000.053  000.053: require('luasnip.extras.filetype_functions')
093.964  000.032  000.032: require('luasnip.nodes.absolute_indexer')
094.084  000.118  000.118: require('luasnip.extras')
094.189  000.102  000.102: require('luasnip.extras.fmt')
094.271  000.041  000.041: require('luasnip.extras.conditions')
094.304  000.031  000.031: require('luasnip.extras.conditions.show')
094.352  000.145  000.073: require('luasnip.extras.conditions.expand')
094.354  000.163  000.018: require('luasnip.extras.expand_conditions')
094.416  000.061  000.061: require('luasnip.extras.postfix')
094.586  000.837  000.307: require('luasnip.config')
094.589  005.482  000.354: require('luasnip')
095.010  081.752  014.508: sourcing /home/popcorn/.config/nvim/init.lua
095.017  003.176: sourcing vimrc file(s)
095.256  000.008  000.008: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/LuaSnip/ftdetect/snippets.vim
095.348  000.006  000.006: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vim-fugitive/ftdetect/fugitive.vim
095.410  000.012  000.012: sourcing /usr/share/vim/vimfiles/ftdetect/meson.vim
095.544  000.408  000.382: sourcing /usr/share/nvim/runtime/filetype.lua
095.565  000.010  000.010: sourcing /usr/share/nvim/runtime/filetype.vim
095.721  000.052  000.052: sourcing /usr/share/nvim/runtime/syntax/synload.vim
095.800  000.205  000.153: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
096.415  000.087  000.087: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
096.431  000.005  000.005: sourcing /usr/share/nvim/runtime/plugin/health.vim
096.688  000.098  000.098: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
096.740  000.300  000.203: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
096.832  000.084  000.084: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
097.030  000.188  000.188: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
097.137  000.006  000.006: sourcing /home/popcorn/.local/share/nvim/rplugin.vim
097.142  000.095  000.090: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
097.186  000.034  000.034: sourcing /usr/share/nvim/runtime/plugin/shada.vim
097.213  000.013  000.013: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
097.282  000.058  000.058: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
097.348  000.051  000.051: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
097.372  000.010  000.010: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
097.468  000.083  000.083: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
099.690  000.238  000.238: require('which-key.util')
099.700  000.375  000.137: require('which-key.tree')
099.899  000.198  000.198: require('which-key.config')
099.928  001.203  000.631: require('which-key.keys')
099.936  001.986  000.784: require('which-key')
100.597  000.067  000.067: require('toggleterm.lazy')
100.662  000.062  000.062: require('toggleterm.constants')
101.174  000.501  000.501: require('toggleterm.terminal')
101.179  001.217  000.586: require('toggleterm')
101.398  000.106  000.106: require('toggleterm.colors')
101.503  000.102  000.102: require('toggleterm.utils')
101.508  000.328  000.119: require('toggleterm.config')
101.740  000.142  000.142: require('toggleterm.commandline')
101.944  000.174  000.174: require('packer.load')
102.914  000.066  000.066: require('nvim-treesitter.statusline')
103.034  000.118  000.118: require('nvim-treesitter.query_predicates')
103.037  000.825  000.641: require('nvim-treesitter')
103.237  001.051  000.226: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
104.147  000.712  000.712: require('nvim-treesitter-textobjects')
104.600  000.150  000.150: require('nvim-treesitter.textobjects.shared')
104.604  000.313  000.163: require('nvim-treesitter.textobjects.select')
104.822  000.099  000.099: require('nvim-treesitter.textobjects.attach')
104.827  000.212  000.112: require('nvim-treesitter.textobjects.move')
104.938  000.085  000.085: require('nvim-treesitter.textobjects.swap')
105.117  000.125  000.125: require('nvim-treesitter.textobjects.lsp_interop')
105.129  001.703  000.255: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/opt/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
105.201  007.669  001.068: sourcing /home/popcorn/.config/nvim/plugin/packer_compiled.lua
105.345  000.041  000.041: sourcing /usr/share/nvim/runtime/plugin/man.lua
105.358  001.000: loading rtp plugins
105.661  000.101  000.101: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
105.808  000.102  000.102: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
106.074  000.062  000.062: require('indent_blankline.commands')
106.117  000.188  000.127: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
106.374  000.059  000.059: require('cmp.utils.highlight')
106.550  000.291  000.232: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
106.726  000.107  000.107: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
106.798  000.027  000.027: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/nvim-transparent/plugin/transparent.vim
106.900  000.022  000.022: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
107.069  000.067  000.067: require('nvim-treesitter-playground')
107.093  000.113  000.047: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/playground/plugin/nvim-treesitter-playground.lua
107.155  000.019  000.019: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
107.399  000.158  000.158: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
108.061  000.604  000.604: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
108.186  000.052  000.052: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vim-rhubarb/plugin/rhubarb.vim
108.465  000.207  000.207: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vim-sleuth/plugin/sleuth.vim
108.983  000.308  000.308: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/vars.vim
109.737  000.104  000.104: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/u.vim
111.648  000.033  000.033: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/markdown_base.vim
111.756  001.034  001.000: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/base.vim
111.912  000.081  000.081: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vimwiki/autoload/vimwiki/path.vim
113.192  004.657  003.130: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/vimwiki/plugin/vimwiki.vim
113.280  000.008  000.008: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
113.352  001.340: loading packages
113.476  000.020  000.020: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
113.648  000.103  000.103: require('cmp_luasnip')
113.678  000.153  000.050: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
113.978  000.069  000.069: require('nvim-treesitter.highlight')
114.216  000.142  000.142: require('nvim-treesitter.indent')
114.572  000.163  000.163: require('nvim-treesitter.locals')
114.577  000.294  000.131: require('nvim-treesitter.incremental_selection')
115.476  000.174  000.174: require('vim.treesitter.highlighter')
115.479  000.272  000.098: require('nvim-treesitter-playground.utils')
115.482  000.394  000.122: require('nvim-treesitter-playground.printer')
115.549  000.066  000.066: require('nvim-treesitter-playground.query')
115.651  000.100  000.100: require('nvim-treesitter-playground.promise')
115.668  000.974  000.413: require('nvim-treesitter-playground.internal')
115.770  000.089  000.089: require('transparent')
116.119  000.044  000.044: require('nvim-autopairs._log')
116.240  000.119  000.119: require('nvim-autopairs.utils')
116.583  000.157  000.157: require('nvim-autopairs.conds')
116.587  000.269  000.112: require('nvim-autopairs.rule')
116.589  000.347  000.077: require('nvim-autopairs.rules.basic')
116.594  000.817  000.308: require('nvim-autopairs')
116.869  000.103  000.103: require('nvim-autopairs.ts-conds')
116.871  000.155  000.053: require('nvim-autopairs.rules.ts_basic')
117.227  000.062  000.062: require('nvim-autopairs.completion.handlers')
117.231  000.137  000.075: require('nvim-autopairs.completion.cmp')
117.265  003.530  000.854: sourcing /home/popcorn/.config/nvim/after/plugin/init.lua
117.607  000.055  000.055: require('harpoon.utils')
117.721  000.112  000.112: require('harpoon.dev')
118.052  000.618  000.452: require('harpoon')
118.244  000.189  000.189: require('harpoon.mark')
118.248  000.950  000.142: require('harpoon.ui')
118.306  001.024  000.074: sourcing /home/popcorn/.config/nvim/after/plugin/keymap.lua
118.576  000.097  000.097: require('rust-tools')
118.887  000.113  000.113: require('rust-tools.utils.utils')
118.890  000.312  000.199: require('rust-tools.code_action_group')
118.955  000.064  000.064: require('rust-tools.commands')
119.162  000.063  000.063: require('rust-tools.executors.termopen')
119.229  000.066  000.066: require('rust-tools.executors.quickfix')
119.293  000.062  000.062: require('rust-tools.executors.toggleterm')
119.294  000.248  000.057: require('rust-tools.executors')
119.297  000.340  000.092: require('rust-tools.config')
119.371  000.073  000.073: require('rust-tools.crate_graph')
119.463  000.089  000.089: require('rust-tools.dap')
119.548  000.084  000.084: require('rust-tools.debuggables')
119.621  000.072  000.072: require('rust-tools.expand_macro')
119.677  000.054  000.054: require('rust-tools.external_docs')
119.780  000.102  000.102: require('rust-tools.hover_actions')
119.842  000.060  000.060: require('rust-tools.hover_range')
120.005  000.162  000.162: require('rust-tools.inlay_hints')
120.068  000.060  000.060: require('rust-tools.join_lines')
120.263  000.057  000.057: require('rust-tools.server_status')
120.266  000.196  000.139: require('rust-tools.lsp')
120.327  000.060  000.060: require('rust-tools.move_item')
120.386  000.058  000.058: require('rust-tools.open_cargo_toml')
120.447  000.059  000.059: require('rust-tools.parent_module')
120.524  000.076  000.076: require('rust-tools.runnables')
120.587  000.062  000.062: require('rust-tools.ssr')
120.663  000.074  000.074: require('rust-tools.standalone')
120.727  000.063  000.063: require('rust-tools.workspace_refresh')
120.881  000.083  000.083: require('lspconfig.server_configurations.rust_analyzer')
121.456  003.135  000.836: sourcing /home/popcorn/.config/nvim/after/plugin/rust-tools-config.lua
121.460  000.246: loading after plugins
121.469  000.009: inits 3
122.843  001.374: reading ShaDa
123.061  000.093  000.093: require('luasnip.loaders.util')
123.066  000.190  000.097: require('luasnip.loaders.from_lua')
123.273  000.050  000.050: require('luasnip.nodes.snippetProxy')
123.288  000.191  000.141: require('luasnip.loaders.from_snipmate')
123.436  000.133  000.133: require('luasnip.loaders.from_vscode')
123.675  000.318: opening buffers
123.773  000.098: BufEnter autocommands
123.775  000.002: editing files in windows
123.870  000.078  000.078: require('mason-core.terminator')
138.921  000.513  000.513: require('gitsigns.current_line_blame')


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.017  000.017: --- NVIM STARTING ---
000.299  000.282: event init
000.543  000.244: early init
000.691  000.148: locale set
000.779  000.088: init first window
001.618  000.840: inits 1
001.652  000.034: window checked
001.662  000.010: parsing arguments
003.190  000.275  000.275: require('vim.shared')
003.566  000.139  000.139: require('vim._meta')
003.573  000.369  000.231: require('vim._editor')
003.578  000.744  000.099: require('vim._init_packages')
003.583  001.177: init lua interpreter
003.679  000.096: expanding arguments
003.798  000.120: inits 2
004.670  000.871: init highlight
004.674  000.004: waiting for UI
009.286  004.612: done waiting for UI
009.398  000.112: init screen for UI
009.795  000.398: init default mappings
009.844  000.049: init default autocommands
012.568  000.166  000.166: sourcing /usr/share/nvim/runtime/ftplugin.vim
013.068  000.100  000.100: sourcing /usr/share/nvim/runtime/indent.vim
013.246  000.032  000.032: sourcing /usr/share/nvim/archlinux.vim
013.259  000.091  000.059: sourcing /etc/xdg/nvim/sysinit.vim
018.319  000.554  000.554: require('packer.util')
018.403  004.230  003.675: require('packer')
019.105  000.695  000.695: require('packer.log')
020.030  000.304  000.304: require('packer.async')
020.631  000.205  000.205: require('packer.result')
020.638  000.602  000.397: require('packer.jobs')
020.648  001.503  000.597: require('packer.plugin_utils')
021.176  000.513  000.513: require('packer.snapshot')
021.714  000.075  000.075: require('custom.plugins')
022.809  000.282  000.282: require('onedark')
025.080  000.221  000.221: require('onedark.palette')
025.130  000.406  000.184: require('onedark.colors')
025.316  000.178  000.178: require('onedark.util')
025.493  001.864  001.281: require('onedark.highlights')
028.620  000.205  000.205: require('onedark.terminal')
028.639  006.191  003.840: sourcing /home/popcorn/.local/share/nvim/site/pack/packer/start/onedark.nvim/colors/onedark.lua
028.675  000.014  000.014: require('vim.keymap')
029.433  000.157  000.157: require('lualine_require')
029.764  001.019  000.862: require('lualine')
034.325  000.100  000.100: require('lualine.utils.mode')
034.774  000.243  000.243: require('Comment')
034.855  000.077  000.077: require('Comment.config')
035.492  000.226  000.226: require('Comment.ft')
035.503  000.517  000.292: require('Comment.utils')
035.679  000.174  000.174: require('Comment.opfunc')
035.790  000.109  000.109: require('Comment.extra')
035.795  000.937  000.137: require('Comment.api')
037.223  000.375  000.375: require('indent_blankline/utils')
037.228  001.204  000.829: require('indent_blankline')
037.740  000.139  000.139: require('gitsigns.async')
037.809  000.065  000.065: require('gitsigns.status')
038.365  000.146  000.146: require('gitsigns.debug')
038.545  000.176  000.176: require('gitsigns.util')
038.769  000.110  000.110: require('gitsigns.uv')
038.773  000.225  000.115: require('gitsigns.subprocess')
039.372  000.046  000.046: require('gitsigns.message')
039.381  000.315  000.269: require('gitsigns.config')
039.424  000.040  000.040: require('gitsigns.signs.base')
039.427  000.409  000.054: require('gitsigns.signs')
039.431  000.656  000.247: require('gitsigns.hunks')
039.438  001.626  000.423: require('gitsigns.git')
039.840  000.075  000.075: require('gitsigns.cache')
039.908  000.065  000.065: require('gitsigns.debounce')
039.956  000.045  000.045: require('gitsigns.diff')
039.966  000.527  000.342: require('gitsigns.manager')
040.127  000.159  000.159: require('gitsigns.highlight')
040.135  002.830  000.314: require('gitsigns')
040.611  000.155  000.155: require('gitsigns.signs.vimfn')
041.446  000.057  000.057: require('vim.inspect')
041.857  000.118  000.118: require('telescope._extensions')
041.862  000.281  000.163: require('telescope')
043.290  000.242  000.242: require('plenary.bit')
043.407  000.114  000.114: require('plenary.functional')
043.435  000.018  000.018: require('ffi')
